,place_name,place_id,lat,lng,type
354,DNM Services,ChIJE_KvDSt3dzkRiXqLuBLaKS0,25.4471374,78.5684362,car_repair
355,Kanal Ford,ChIJiUiljU5xdzkR11OyYuEfNF0,25.451194,78.556972,car_repair
356,Neeraj Traders - Best MRF Tyre Shop In Jhansi,ChIJ4R9pWHV3dzkRg6Hg3XHHDm4,25.446672,78.578374,car_repair
357,Bridgestone Selecte - Sarna Tyres,ChIJJTNw6iV3dzkRBJwGZXfY8C8,25.4449047,78.57881069999999,car_repair
358,Jawahar auto and motors,ChIJpXOzFCR3dzkR4EK-QAFO5Ng,25.444806,78.58157779999999,car_repair
359,Prakash Motor House,ChIJZ8xgFDt3dzkR0UQua46RQI8,25.4390968,78.5816988,car_repair
360,JMK TATA motors service centre,ChIJtwZ2RsdxdzkRES_myGdChAo,25.4756493,78.5553451,car_repair
361,Jakson Enterprises,ChIJaxjuGeVxdzkRGRZ9_7nXhS4,25.45581779999999,78.5334187,car_repair
362,Ambika Auto Mobiles Wa Spears Parts,ChIJ-Y2qPBtxdzkRbR8bBQEZbAk,25.4564411,78.53308,car_repair
363,Sahil Tyre House ( MRF TYRES & SERVICE FRANCHISE ),ChIJ4bw-KgN3dzkRmHNvh2crI7o,25.450494,78.6002724,car_repair
364,Bhagwati Filling Station IOCL Petrol Station,ChIJR3Ba5VlxdzkRnJDP388sxAg,25.4917255,78.5540485,car_repair
365,Jhansi Car Spa,ChIJk39elyFxdzkRJNcI1CsWrGo,25.4540599,78.5454779,car_wash
366,The Raymond Shop Jhansi,ChIJF9CwTip3dzkR4NRY-dmD4JA,25.448828,78.569953,clothing_store
367,Nakhra Sarees & Suits,ChIJHRyNdzt3dzkRFqEREGGw5Lk,25.4377879,78.582374,clothing_store
368,jantacart,ChIJnaqqquF2dzkRG10flZwqaNY,25.4536378,78.5999993,clothing_store
369,Sai shingar shilpi makeup studio and training centre,ChIJ8QCMA-hxdzkRdP8jq3Sfjjw,25.4539883,78.55715409999999,clothing_store
